
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000848                       # Number of seconds simulated (Second)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfRemovedDemand          177                       # number of prefetches dropped due to a demand for the same address (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfRemovedFull            0                       # number of prefetches dropped due to prefetch queue size (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfSpanPage         8403                       # number of prefetches that crossed the page (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.pfUsefulSpanPage          117                       # number of prefetches that is useful and crossed the page (Count)
board.cache_hierarchy.clusters0.l2_cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED   3626873829                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.clusters0.l2_cache.tags.tagsInUse  3973.307309                       # Average ticks per tags in use ((Tick/Count))
board.cache_hierarchy.clusters0.l2_cache.tags.totalRefs        27751                       # Total number of references to valid blocks. (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.sampledRefs        21657                       # Sample count of references to valid blocks. (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.avgRefs     1.281387                       # Average number of references to valid blocks. ((Count/Count))
board.cache_hierarchy.clusters0.l2_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
board.cache_hierarchy.clusters0.l2_cache.tags.occupancies::writebacks    71.873306                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.occupancies::cache_hierarchy.clusters0.l1d_cache.prefetcher    95.593466                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.occupancies::cache_hierarchy.clusters0.l2_cache.prefetcher  2278.903121                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.occupancies::processor.cores0.core.inst   795.741082                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.occupancies::processor.cores0.core.data   731.196333                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.avgOccs::writebacks     0.017547                       # Average percentage of cache occupancy ((Ratio/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.avgOccs::cache_hierarchy.clusters0.l1d_cache.prefetcher     0.023338                       # Average percentage of cache occupancy ((Ratio/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.avgOccs::cache_hierarchy.clusters0.l2_cache.prefetcher     0.556373                       # Average percentage of cache occupancy ((Ratio/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.avgOccs::processor.cores0.core.inst     0.194273                       # Average percentage of cache occupancy ((Ratio/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.avgOccs::processor.cores0.core.data     0.178515                       # Average percentage of cache occupancy ((Ratio/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.avgOccs::total     0.970046                       # Average percentage of cache occupancy ((Ratio/Tick))
board.cache_hierarchy.clusters0.l2_cache.tags.occupanciesTaskId::1022         2679                       # Occupied blocks per task id (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.occupanciesTaskId::1024         1385                       # Occupied blocks per task id (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.ageTaskId_1022::0           31                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.ageTaskId_1022::1          238                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.ageTaskId_1022::2          668                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.ageTaskId_1022::3         1742                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.ageTaskId_1024::0            8                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.ageTaskId_1024::1           36                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.ageTaskId_1024::2          444                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.ageTaskId_1024::3          897                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.ratioOccsTaskId::1022     0.654053                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
board.cache_hierarchy.clusters0.l2_cache.tags.ratioOccsTaskId::1024     0.338135                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
board.cache_hierarchy.clusters0.l2_cache.tags.tagAccesses       263634                       # Number of tag accesses (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.dataAccesses       263634                       # Number of data accesses (Count)
board.cache_hierarchy.clusters0.l2_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   3626873829                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.clusters1.dptw_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters1.dptw_cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters1.dptw_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters1.dptw_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters1.dptw_cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters1.dptw_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters1.dptw_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters1.dptw_cache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters1.dptw_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters1.dptw_cache.replacements            0                       # number of replacements (Count)
board.cache_hierarchy.clusters1.dptw_cache.power_state.pwrStateResidencyTicks::UNDEFINED   3626873829                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.clusters1.dptw_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
board.cache_hierarchy.clusters1.dptw_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
board.cache_hierarchy.clusters1.dptw_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
board.cache_hierarchy.clusters1.dptw_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
board.cache_hierarchy.clusters1.dptw_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
board.cache_hierarchy.clusters1.dptw_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
board.cache_hierarchy.clusters1.dptw_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
board.cache_hierarchy.clusters1.dptw_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   3626873829                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.clusters1.iptw_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters1.iptw_cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters1.iptw_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters1.iptw_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters1.iptw_cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters1.iptw_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters1.iptw_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters1.iptw_cache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters1.iptw_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters1.iptw_cache.replacements            0                       # number of replacements (Count)
board.cache_hierarchy.clusters1.iptw_cache.power_state.pwrStateResidencyTicks::UNDEFINED   3626873829                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.clusters1.iptw_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
board.cache_hierarchy.clusters1.iptw_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
board.cache_hierarchy.clusters1.iptw_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
board.cache_hierarchy.clusters1.iptw_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
board.cache_hierarchy.clusters1.iptw_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
board.cache_hierarchy.clusters1.iptw_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
board.cache_hierarchy.clusters1.iptw_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
board.cache_hierarchy.clusters1.iptw_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   3626873829                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.clusters1.l1d_cache.demandHits::processor.cores1.core.data       560949                       # number of demand (read+write) hits (Count)
board.cache_hierarchy.clusters1.l1d_cache.demandHits::total       560949                       # number of demand (read+write) hits (Count)
board.cache_hierarchy.clusters1.l1d_cache.overallHits::processor.cores1.core.data       560949                       # number of overall hits (Count)
board.cache_hierarchy.clusters1.l1d_cache.overallHits::total       560949                       # number of overall hits (Count)
board.cache_hierarchy.clusters1.l1d_cache.demandMisses::processor.cores1.core.data        26576                       # number of demand (read+write) misses (Count)
